URL,Brand,Model,Option,Price,Temps de recharge normale (AC),Peinture,Vitres,Ciel de pavillon,Emissions de CO2,0-100 Km/h,Assistant de feux de route,Hauteur,Alerte de circulation transversale,Longueur,Kit sécurité,Fermeture centralisée,Marchepieds latéraux,Nombre de places,Affichage tête haute,Garantie,Autonomie électrique (NEDC),Arceau de benne,Aileron arrière,Autonomie électrique (WLTP),Détecteur de fatigue,Frein de stationnement,Fixations ISOFIX,Freinage,Lave Phares,Contrôle de stabilité anti-retournement,Consommation électrique (WLTP),Tapis de sol,Pack aérodynamique M,Lumières d'ambiance,Allumage automatique des feux,Airbags,Sièges,Surface de chargement,Train roulant,Contrôle de pression des pneus,Pneumatiques runflat,Couple,Toit,Instrumentation digitale,Différentiel autobloquant,Régulateur de vitesse,Alarme antivol,Nombre de portes,Volume du coffre,Kit éclairage,Nombre de moteurs électriques,Pédaliers,Surveillance d’angle mort,ABS,Puissance thermique (ch.din),Fermeture assistée des portes,Spoiler arrière,Charge utile,Sellerie,Conduite autonome,Ordinateur de bord,Direction assistée,Préparation pour téléphone,Boule d'attelage,Connectivité,Barres de toit,DSC,Bouton Start & Stop,Reconnaissance des panneaux,Finition intérieure,Jupes latérales,Aide au démarrage en côte,Puissance fiscale,Boîte,Système Start & Stop,Terrain Response,Pommeau de levier de vitesse,Seuils de portes,Sièges réglables en hauteur,Puissance (ch.din),Alerte de risque de collision,Aide au maintien dans la voie,Clé intelligente,Cloison entre cabine et compartiment arrière,Barre stabilisatrice,Launch Control,Kit carrosserie,Modes de conduite,Kit fumeurs,Batterie,Contrôle du roulis de la remorque,Jantes,Rétroviseur intérieur,Assistance au freinage,Suspension,Anti-démarrage électronique,Kit rangement,Ecran central,Alerte de franchissement de ligne,Portes en élytre,Voiture populaire,Tableau de bord,Baguettes extérieures d'encadrement des vitres,Calandre,Climatisation,Type de batterie,Pack Sport Chrono,Coffre à bagages,Vitres électriques,Couple électrique,Détecteur de pluie,Energie,Appuis têtes arrières,Largeur,Volume du coffre maximal,Puissance avec overboost (ch.din),Transmission,Volume du coffre avant,Porte bagages,Dynamic Response,Consommation mixte,Stores pare-soleil,Navigation,Rétroviseurs extérieurs,Capacité de recharge maximale (AC),Alimentation électrique,Sideblades,Carrosserie,Disponibilité,4 roues directrices,Connected Drive,Vitesse maxi,Autoradio,Caméra d'angle mort,Version pays chauds,Volant réglable,Limiteur de vitesse,Temps de recharge rapide (DC),Puissance électrique,Détection des piétons,Carte mains libres,Boulons de roues protégés,Système de récupération d'énergie,Nombre de cylindres,Volume utile,Volant,Rideau de benne,Feux à LED,Consommation urbaine,Nombre de rapports,Consommation extra-urbaine,Poignées de portes,Capot moteur actif,Caméra d'enregistrement de conduite,Système de descente en côte,Antibrouillards,Capote éléctrique,Anti-patinage,Phares,Aide au stationnement,Sorties d’échappement,Boîte à gants réfrigérée,Accoudoirs,Eléments extérieurs couleur carrosserie,Cylindrée
https://www.automobile.tn/fr/neuf/ford/everest/2.0-l-bi-turbo-limited-7-places,ford,everest,2.0-l-bi-turbo-limited-7-places,285 000 ,,Métallisée,Lunette et vitres arrières sur-teintées,,,10.4 s,,1841 mm,,4914 mm,,À distance,,7,,3 ans ou 60.000 km,,,,,,Éléctrique,,,,RSC,,Premium,,,,Frontaux | Latéraux | Rideaux | Genoux | Centraux,Conducteur à réglage électrique | 8 directions | Réglage lombaire | Banquette arrière coulissante,,,,,500 nm 1750 tr/min,Ouvrant | Panoramique,8 pouces,,,,5,898 L,,,,,,,,,,Cuir,,Supervision TFT LCD,Électrique,,,USB | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,,,,13 CV,Automatique,,,Cuir,,Conducteur,210 CH,,,Accès mains libres,,,,,Normal | Eco | Charge lourde | Faible adhérence | Boue | Sable,,,,En aluminium | 20'',Anti-éblouissement,EBA | Système anti-collision avec détection des piétons,,,,Tactile | 12 pouces HD,,,,,Chrome,Chromée,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Diesel,3,1923 mm,,,Intégrale,,,,7.5 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,2 prises 12 V | 230 V,,SUV,Sur arrivage,,,180 KM/H,SYNC | 8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,8.9 L/100 km,10,6.7 L/100 km,Chromées,,,HDC,LED,,TCS,Full LED,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,,1996 CM³
https://www.automobile.tn/fr/neuf/audi/q6-sportback-e-tron/100-kwh-quattro-s-line,audi,q6-sportback-e-tron,100-kwh-quattro-s-line,289 000 ,10 heures,,Parebrise athermique | Lunette et vitres arrières sur-teintées | Acoustiques,Noir | Tissu,,5.9 s,,1648 mm,,4771 mm,Triangle de présignalisation,À distance,,5,Avec réalité augmentée,3 ans | Batterie garantie 8 ans ou 160.000 KM,,,,570 km,,Éléctrique,,Étriers rouges,,,18.7 kWh/100 km,,,LED | 30 Couleurs,,Frontaux | Latéraux | Rideaux,Électriques | Chauffants | Massants | Réglage lombaire | Fonction mémoire | Avec Appuie-tête intégrés | Sport,,,,,855 nm 0 tr/min,Panoramique | En verre,Audi Virtual Cockpit | 11.9 pouces,,Adaptatif (ACC),,5,511 L,,2,Acier inoxydable brossé,,,,,,,Cuir/Microfibre Dinamica | Nappa | Surpiqures,,,,,,USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Noires,,Démarrage mains libres,,Inserts décoratifs à structure en micro-sergé de carbone,,,9 CV,Automatique,,,,Aluminium | Eclairés | S-line,Conducteur et passager,388 CH,,,Accès mains libres,,,,S-line,Audi Drive Select,,100 kWh,,En aluminium | 20'',Anti-éblouissement,AFU,Pneumatique | Adaptative,,,Tactile | écran passager | Curved Display | 14.5 pouces,,,,Cuir,Noir Brillant,,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Electrique,,1939 mm,1373 L,,Intégrale,64 L,,,,,,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position | Noirs | Avec clignotants intégrés | Éclairage d'accueil à LED,,,,SUV,En pré-commande,,,210 KM/H,Haut-parleurs Bang & Olufsen | MMI Panoramic Display,,,En hauteur et en profondeur,,21 minutes,,,,,,,,3 branches | Chauffant | Multi-fonctions | Sport | Cuir Perforé | à méplat | Réglage électrique | Avec palettes,,Feux de jour | Avant | Clignotants à défilement | Arrières OLED,,,,,,,,,,,Audi Matrix LED | Signature LED,Radar de recul | Radar avant | Système de caméras 360 | Audi Parking System Plus | Détection du trafic en marche arrière,,,Avant,,
https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh,porsche,macan-electric,100-kwh,295 000 ,11.5 heures,,Lunette et vitres arrières sur-teintées,,,5.7 s,,1623 mm,,4784 mm,Triangle de présignalisation,À distance,,5,,2 ans | Batterie garantie 8 ans ou 160.000 KM,,,,536 km,,Éléctrique,,,,,17 kWh/100 km,,,LED,,Frontaux | Latéraux | Centraux,Électriques | 8 directions | Chauffants | Fonction mémoire | Confort,,,TPMS,,563 nm 0 tr/min,Ouvrant | Panoramique,12.6 pouces,,,,5,540 L,,1,,,,,,,,Cuir,,,Servotronic,,,Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Noir brillant,,,9 CV,Automatique,,,,Aluminium,Conducteur et passager,340 CH,FCW,,,,,,,Normal | Sport | Sport Plus | Offroad,,100 kWh,,En aluminium | 20'',,Système anti-collision avec détection des piétons,Porsche Active Suspension Management (PASM),,,Tactile | écran passager | 10.9 pouces,,,,,Alu satiné,,Automatique | Bizone | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Electrique,,1938 mm,1348 L,360 CH,Propulsion,84 L,,,,,,Électriques | Rabattables | Dégivrants | Mémoire de position,,,,SUV,En pré-commande,,,220 KM/H,10 haut-parleurs | Haut-parleurs Bose | Radio numérique DAB,,,En hauteur et en profondeur,,21 minutes,,,,,,,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,,,,,,,,,,Matrix LED,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,
https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-4,porsche,macan-electric,100-kwh-4,318 000 ,11.5 heures,Métallisée,Lunette et vitres arrières sur-teintées,,,5.2 s,,1622 mm,,4784 mm,Triangle de présignalisation,À distance,,5,,2 ans | Batterie garantie 8 ans ou 160.000 KM,,,,516 km,,Éléctrique,,,,,17.9 kWh/100 km,,,LED,,Frontaux | Latéraux | Centraux,Électriques | 8 directions | Chauffants | Fonction mémoire | Confort,,,TPMS,,650 nm 0 tr/min,Ouvrant | Panoramique,12.6 pouces,,,,5,540 L,,2,,,,,,,,Cuir,,,Servotronic,,,Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Noir brillant | Argent Ombre,,,11 CV,Automatique,,,,Aluminium,Conducteur et passager,387 CH,FCW,,,,,,,Normal | Sport | Sport Plus | Offroad,,100 kWh,,En aluminium | 20'',Anti-éblouissement,Système anti-collision avec détection des piétons,Porsche Active Suspension Management (PASM),,,Tactile | écran passager | 10.9 pouces,,,,,Noir Mat,,Automatique | Bizone | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Electrique,,1938 mm,1348 L,408 CH,Intégrale,84 L,,,,,,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position,,,,SUV,En pré-commande,,,220 KM/H,10 haut-parleurs | Haut-parleurs Bose | Radio numérique DAB,,,En hauteur et en profondeur,,21 minutes,,,,,,,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,,,,,,,,,,Matrix LED,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,
https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-4s,porsche,macan-electric,100-kwh-4s,370 000 ,11.5 heures,Métallisée,Lunette et vitres arrières sur-teintées,,,4.1 s,,1622 mm,,4784 mm,Triangle de présignalisation,À distance,,5,,2 ans | Batterie garantie 8 ans ou 160.000 KM,,,,512 km,,Éléctrique,,Étriers rouges,,,17.7 kWh/100 km,,,LED,,Frontaux | Latéraux | Centraux,Électriques | 18 directions | Chauffants | Ventilés | Fonction mémoire | Sport | Confort,,,TPMS,,820 nm 0 tr/min,Ouvrant | Panoramique,12.6 pouces,,Adaptatif (ACC),,5,540 L,,2,Acier inoxydable brossé,,,,,,,Cuir,,,Servotronic,,,Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Pack Carbone,,,11 CV,Automatique,,,,Aluminium | Eclairés,Conducteur et passager,448 CH,FCW,,,,,,,Normal | Sport | Sport Plus | Offroad,,100 kWh,,En aluminium | 21'',Anti-éblouissement,Système anti-collision avec détection des piétons,Pneumatique | Porsche Active Suspension Management (PASM),,,Tactile | écran passager | 10.9 pouces,,,,,Noir Mat,,Automatique | 4 zones | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Electrique,,1938 mm,1348 L,516 CH,Intégrale,84 L,,,,,,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position,,,Carbone,SUV,En pré-commande,,,240 KM/H,10 haut-parleurs | Haut-parleurs Bose | Radio numérique DAB,,,En hauteur et en profondeur,,21 minutes,,,,,,,,Cuir | Multi-fonctions | Sport,,Feux de jour | Avant | Arrières,,,,,,,,,,,Matrix LED,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,
https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-turbo,porsche,macan-electric,100-kwh-turbo,438 000 ,11.5 heures,Métallisée,Lunette et vitres arrières sur-teintées | Acoustiques | Athermiques,Race-Tex,,3.3 s,,1621 mm,,4784 mm,Triangle de présignalisation,À distance,,5,Avec réalité augmentée,2 ans | Batterie garantie 8 ans ou 160.000 KM,,,,518 km,,Éléctrique,,Étriers rouges,,,18.9 kWh/100 km,,,LED,,Frontaux | Latéraux | Centraux,Électriques | 18 directions | Chauffants | Ventilés | Fonction mémoire | Sport | Confort,,,TPMS,,1130 nm 0 tr/min,Ouvrant | Panoramique,12.6 pouces,,Adaptatif (ACC),,5,480 L,,2,Acier inoxydable brossé,,,,,,,Cuir étendu,,,Servotronic,,Déclenchement électrique,Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Pack Carbone,,,N.C,Automatique,,,,Aluminium | Eclairés,Conducteur et passager,584 CH,FCW,,,,,,,Normal | Sport | Sport Plus | Offroad,,100 kWh,,"En aluminium | 22""",Anti-éblouissement,Système anti-collision avec détection des piétons,Pneumatique | Porsche Active Suspension Management (PASM),,,Tactile | écran passager | 10.9 pouces,,,,,Noir Mat,,Automatique | 4 zones | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Electrique,,1938 mm,1288 L,639 CH,Intégrale,84 L,,,,,Réalité augmentée,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position,,,Carbone,SUV,En pré-commande,,,260 KM/H,14 haut-parleurs | Burmester Surround | Radio numérique DAB,,,En hauteur et en profondeur,,21 minutes,,,,,,,,Cuir | Multi-fonctions | Sport,,Feux de jour | Avant | Arrières,,,,,,,,,,,Matrix LED,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,
https://www.automobile.tn/fr/neuf/kia/ev9/99.8-kwh-gt-line-7-places,kia,ev9,99.8-kwh-gt-line-7-places,299 980 ,7.4 heures,Métallisée,Lunette et vitres arrières sur-teintées,Suédine,,5.3 s,,1780 mm,,5010 mm,,À distance,,7,,5 ans | Batterie garantie 8 ans,,,,485 km,Alerte Attention Conducteur par caméra,Éléctrique | EPB,,,,,22.8 kWh/100 km,,,LED,,Frontaux | Latéraux | Rideaux | Centraux,Électriques | Chauffants | Massants | Ventilés | Réglage lombaire | Fonction mémoire,,,,,700 nm 0 tr/min,Ouvrant | Panoramique,12.3 pouces,,Adaptatif (ACC) | HDA,,5,312 L,,2,Aluminium,BCA,,,,,,Cuir artificiel,,,,,,2 USB | Android Auto | 4 USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,TSR | Avec régulation de la vitesse,,,HAC,7 CV,Automatique,,,,,Conducteur et passager,385 CH,,LKA | LFA,Accès mains libres,,,,GT-Line,Normal | Sport | Eco,,99.8 kWh,TSA,En aluminium | 21'',Anti-éblouissement,EBD | Système anti-collision avec détection des piétons |  Freinage automatique anti-collision (AEB) | Freinage multi-collision | FCA,Amortissement piloté | ECS,,Poches aumônières,Tactile | 12.3 pouces,,,,,Alu satiné,,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées | Ouverture mains libres,Avant/Arrière,,,Electrique,,1980 mm,2318 L,,Intégrale,52 L,,,,,GPS | Cartographie Tunisienne,Électriques | Rabattables | Dégivrants | Photosensibles,,1 prise 12 V | 220 V,,SUV,Disponible,,,200 KM/H,14 haut-parleurs | Commandes au volant | Meridian | Amplificateur externe,,,En hauteur et en profondeur,,18 minutes,,,,,,,,Chauffant | Multi-fonctions | Réglage électrique | Avec palettes | Cuir artificiel,,Feux de jour | Avant | Arrières,,,,Escamotables | Ouverture à l'approche,,,,,,ESC,Adaptatifs | Matrix LED,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,,,,,
https://www.automobile.tn/fr/neuf/kia/ev9/99.8-kwh-gt-line-6-places,kia,ev9,99.8-kwh-gt-line-6-places,304 980 ,7.4 heures,Métallisée,Lunette et vitres arrières sur-teintées,Suédine,,5.3 s,,1780 mm,,5010 mm,,À distance,,6,,5 ans | Batterie garantie 8 ans,,,,485 km,Alerte Attention Conducteur par caméra,Éléctrique | EPB,,,,,22.8 kWh/100 km,,,LED,,Frontaux | Latéraux | Rideaux | Centraux,Électriques | Chauffants | Massants | Ventilés | Réglage lombaire | Fonction mémoire,,,,,700 nm 0 tr/min,Ouvrant | Panoramique,12.3 pouces,,Adaptatif (ACC) | HDA,,5,312 L,,2,Aluminium,BCA,,,,,,Cuir artificiel,,,,,,2 USB | Android Auto | 4 USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,TSR | Avec régulation de la vitesse,,,HAC,7 CV,Automatique,,,,,Conducteur et passager,385 CH,,LKA | LFA,Accès mains libres,,,,GT-Line,Normal | Sport | Eco,,99.8 kWh,TSA,En aluminium | 21'',Anti-éblouissement,EBD | Système anti-collision avec détection des piétons |  Freinage automatique anti-collision (AEB) | Freinage multi-collision | FCA,Amortissement piloté | ECS,,Poches aumônières,Tactile | 12.3 pouces,,,,,Alu satiné,,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées | Ouverture mains libres,Avant/Arrière,,,Electrique,,1980 mm,2393 L,,Intégrale,52 L,,,,,GPS | Cartographie Tunisienne,Électriques | Rabattables | Dégivrants | Photosensibles,,1 prise 12 V | 220 V,,SUV,Disponible,,,200 KM/H,14 haut-parleurs | Commandes au volant | Meridian | Amplificateur externe,,,En hauteur et en profondeur,,18 minutes,,,,,,,,Chauffant | Multi-fonctions | Réglage électrique | Avec palettes | Cuir artificiel,,Feux de jour | Avant | Arrières,,,,Escamotables | Ouverture à l'approche,,,,,,ESC,Adaptatifs | Matrix LED,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière | Stationnement intelligent à distance,,,,,
https://www.automobile.tn/fr/neuf/ssangyong/rexton/2.2-l-diesel-bva-5-places,ssangyong,rexton,2.2-l-diesel-bva-5-places,302 300 ,,,Teintées | Lunette et vitres arrières sur-teintées | Acoustiques | Athermiques,,,N.C,,1825 mm,Rear Cross Traffic Monitor,4850 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,DAA,Éléctrique,,,,ARP,,,,LED,,Frontaux | Latéraux | Rideaux,Électriques | Chauffants | Ventilés | Fonction mémoire,,,TPMS,,400 nm 1400 tr/min,Ouvrant,,,Cruise control,Périmétrique,5,784 L,,,,BSD,,,,,,Cuir | Nappa,,,,,,2 USB | Android Auto | Apple Carplay | AUX | Bluetooth | 1 fente pour carte SD | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Chromée,,HSA,12 CV,Automatique,,,Cuir,Eclairés,Conducteur et passager,202 CH,,LKA,Accès mains libres,,,,,,,,,En aluminium | 20'',Anti-éblouissement,AFU | BAS | EBD | HBA |  Freinage automatique anti-collision (AEB),,,Poches aumônières,Tactile | 8 pouces,LDW,,,,Chrome,Chromée,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Diesel,,1960 mm,,,Intégrale,,,,7.4 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés | Éclairage d'accueil à LED,,1 prise 12 V,,SUV,Disponible,,,187 KM/H,8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Chauffant | Multi-fonctions | Chrome | Avec palettes,,Feux de jour | Avant | Arrières,9.5 L/100 km,8,6.2 L/100 km,,,,HDC,LED,,ESP | TCS,Full LED,Radar de recul | Radar avant | Système de caméras 360 | Détection du trafic en marche arrière,,,Avant,,2157 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-3-hybride/330e-lounge,bmw,serie-3-hybride,330e-lounge,281 900 ,2.25 heures,Métallisée | +5000 DT,Lunette et vitres arrières sur-teintées | Athermiques,,,5.9 s,,1446 mm,,4713 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3) | Batterie garantie 6 ans,,,,100 km,,Éléctrique,,,,,20.7 kWh/100 km,Velours,,LED,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,,,,420 nm 1350 tr/min,Ouvrant | En verre,12.3 pouces | BMW Live Plus | Widescreen,EDLC,Avec fonction freinage,,4,375 L,,,,,,184 CH,,,,Sensatec perforé | Tacorarot,,,,,,USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Dark Graphite mat,,,10 CV,Automatique,,,,,Conducteur et passager,292 CH,FCW,,Accès mains libres | Digital Key Card,,,,,Confort | Sport | Eco,,19.5 kWh,,En aluminium | 18'' | Bi-ton,Anti-éblouissement,DBC,,,,Tactile | 14.9 pouces,LDW,,,,Alu satiné,,Automatique | 3 zones,,,Ouverture et fermeture motorisées | Ouverture mains libres,Avant/Arrière,265 nm,,Essence | Hybride rechargeable,3,1827 mm,,,Propulsion,,,,0.8 L/100 km,,GPS,Électriques | Rabattables | Mémoire de position | Avec clignotants intégrés,,1 prise 12 V,,Berline,Sur arrivage,,eSim | Teleservices | Connected+ Unlimited,230 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,109 CH,,,,,4,,Cuir | Multi-fonctions | Sport | Avec palettes,,Feux de jour | Avant | Arrières,,8,,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,1998 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-3-hybride/330e-pack-m,bmw,serie-3-hybride,330e-pack-m,303 900 ,2.25 heures,Métallisée,Calorifuges,M anthracite,,5.9 s,,1446 mm,,4713 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3) | Batterie garantie 6 ans,,,,92 km,,Éléctrique,,,,,22.6 kWh/100 km,Velours,,LED,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,Sport M,,,420 nm 1350 tr/min,Ouvrant | En verre,12.3 pouces | Live Cockpit Professional | Widescreen,EDLC,Avec fonction freinage,,4,375 L,,,,,,184 CH,,,,Sensatec perforé | Tacorarot,,,Sport variable,,,USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs M 'Carbon Fibre' | M Aluminium Rhombicle Anthrazit,,,10 CV,Automatique,,,,,Conducteur et passager,292 CH,FCW,,Accès mains libres | Digital Key Card,,,,Pack Sport M,Confort | Sport | Eco,,19.5 kWh,,En aluminium | 19'',Anti-éblouissement,DBC,,,,Tactile | 14.9 pouces,LDW,,,,Noir Brillant | Shadow Line,Noire,Automatique | 3 zones,,,Ouverture et fermeture motorisées,Avant/Arrière,265 nm,,Essence | Hybride rechargeable,3,1827 mm,,,Propulsion,,,,1.0 L/100 km,,,Électriques | Rabattables | Dégivrants | Mémoire de position | Avec clignotants intégrés,,1 prise 12 V,,Berline,Sur arrivage,,eSim | Teleservices | Connected+ Unlimited,230 KM/H,10 haut-parleurs | Commandes au volant | Système HiFi,,,En hauteur et en profondeur,,,109 CH,,,,,4,,Cuir | Multi-fonctions | M | Sport | Avec palettes,,Feux de jour | Avant | Arrières,,8,,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,1998 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-3-hybride/330e-pack-m-pro,bmw,serie-3-hybride,330e-pack-m-pro,323 900 ,2.25 heures,Métallisée,Calorifuges,M anthracite,,5.9 s,,1446 mm,,4713 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3) | Batterie garantie 6 ans,,,,92 km,,Éléctrique,,Étriers rouges,,,22.6 kWh/100 km,Velours,,LED,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,Sport M,,,420 nm 1350 tr/min,Ouvrant | En verre,12.3 pouces | Live Cockpit Professional | Widescreen,EDLC,Avec fonction freinage,,4,375 L,,,,,,184 CH,,,,Sensatec perforé | Tacorarot,,,Sport variable,,,USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs M 'Carbon Fibre',,,10 CV,Automatique,,,,,Conducteur et passager,292 CH,FCW,,Accès mains libres | Digital Key Card,,,,Pack Sport M,Confort | Sport | Eco,,19.5 kWh,,En aluminium | 19'',Anti-éblouissement,DBC,,,,Tactile | 14.9 pouces,,,,Luxury,Noir Brillant | Shadow Line,Noire,Automatique | 3 zones,,,Ouverture et fermeture motorisées,Avant/Arrière,265 nm,,Essence | Hybride rechargeable,3,1827 mm,,,Propulsion,,,,1.0 L/100 km,,,Électriques | Rabattables | Dégivrants | Mémoire de position | Avec clignotants intégrés,,1 prise 12 V,,Berline,Disponible,,eSim | Teleservices | Connected+ Unlimited,230 KM/H,10 haut-parleurs | Commandes au volant | Système HiFi,,,En hauteur et en profondeur,,,109 CH,,,,,4,,Cuir | Multi-fonctions | M | Sport | Avec palettes,,Feux de jour | Avant | Arrières,,8,,,,,,,,DSC,Full LED | Adaptatifs | Shadow Line M,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Parkassit Plus,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,1998 CM³
https://www.automobile.tn/fr/neuf/land-rover/discovery-sport/1.5-l-p300e-phev-dynamic-se,land-rover,discovery-sport,1.5-l-p300e-phev-dynamic-se,311 000 ,2.1 heures,Métallisée,Parebrise athermique | Lunette et vitres arrières sur-teintées,Morzine | Ebony,,6.6 s,AHBA,1727 mm,,4597 mm,,À distance,,5,,5 ans ou 150000 km,,,,62 km,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,Électriques | 12 directions | Fonction mémoire,,,TPMS,,540 nm 2000 tr/min,,12.3 pouces,,Adaptatif (ACC),Périmétrique,5,780 L,,,Métal,,,200 CH,,,,Cuir | Ebony,,,,,,3 USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Pivi Pro,,,Démarrage mains libres,,Shadow Aluminium,,,11 CV,Automatique,,,,Métal,Conducteur et passager,309 CH,,,Accès mains libres,,,,,,,15 kWh,,En aluminium | 19'',Anti-éblouissement,Freinage automatique anti-collision (AEB),,,,Tactile | 13.1 pouces,,,,,,,Automatique | Bizone | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,260 nm,,Essence | Hybride rechargeable,,2069 mm,1574 L,,Intégrale,,,,1.6 L/100 km,,,Électriques | Rabattables | Dégivrants | Photosensibles | Éclairage d'accueil à LED,,,,SUV,Disponible,,,190 KM/H,12 haut-parleurs | 400W | Commandes au volant | Meridian,,,En hauteur et en profondeur,,,109 CH,,,,,3,,Multi-fonctions | Réglage électrique,,Feux de jour | Avant,,8,,,,,,,,,Signature LED | LED,Caméra de recul,,,Avant | Arrière,,1498 CM³
