URL,Price,Intérieurs - Chargeur CD,Intérieurs - Autoradio CD,Sécurité - Airbags rideaux,Fonctionnels - Climatisation automatique,Spécifications - Nombre de portes,Intérieurs - Sièges massants,Intérieurs - Autoradio CD/Mp3,Intérieurs - 3 appuis têtes arrières,Extérieurs - Coffre électrique,Sécurité - ABS,Intérieurs - Sièges réglables en hauteur,Extérieurs - Radar de recul,Sécurité - Fixations ISOFIX,Carrosserie,Extérieurs - Toit panoramique,Motorisation - Énergie,Sécurité - Anti-démarrage électronique,Intérieurs - Sièges sport,Fonctionnels - Direction assistée,Fonctionnels - Vitres électriques,Sécurité - Radiateur tropicalisé,Extérieurs - Jantes en alliage,Spécifications - Modèle,Motorisation - Transmission,Énergie,Date de l'annonce,Intérieurs - Accoudoir arrière,Extérieurs - Caméras 360,Fonctionnels - Allumage automatique des feux,"Intérieurs - Connectivité Aux, usb, iPod",Intérieurs - Android Auto,Anciens propriétaires,Extérieurs - Feux à LED,Sécurité - Contrôle de pression des pneus,Fonctionnels - Rétroviseurs rabattables,Spécifications - Couleur intérieure,Sécurité - Airbags frontaux,Motorisation - Puissance cumulée,Intérieurs - Sièges ventilés,Intérieurs - Autoradio,Transmission,Puissance fiscale,Fonctionnels - Parkassist,Mise en circulation,Extérieurs - Toit ouvrant,Extérieurs - Phares Full LED,Intérieurs - Apple Carplay,Intérieurs - Volant réglable hauteur/profondeur,Extérieurs - Vitres teintées,Spécifications - Sellerie,Motorisation - Puissance,Intérieurs - Sièges électriques,Fonctionnels - Climatisation,Boite vitesse,Gouvernorat,Spécifications - Nombre de places,Fonctionnels - Suspension pneumatique,Extérieurs - Lave Phares,Extérieurs - Peinture métallisée,Sécurité - Anti-patinage,Motorisation - Moteur,Intérieurs - Boîte à gants réfrigérée,Extérieurs - Phares au xénon,Sécurité - Airbags latéraux,Fonctionnels - Ordinateur de bord,Spécifications - Génération,Spécifications - Couleur extérieure,Intérieurs - Volant/levier de vitesse en cuir,Intérieurs - Navigation,Spécifications - Carrosserie,Fonctionnels - Régulateur de vitesse,Motorisation - Puissance thermique,Motorisation - Boite vitesse,Spécifications - Marque,Sécurité - Alarme anti-intrusion,Intérieurs - Accoudoir avant,Kilométrage,Fonctionnels - Rétroviseurs électriques,Motorisation - Cylindrée,Intérieurs - Sièges chauffants,Intérieurs - Instrumentation numérique,Extérieurs - Caméra de recul,État général,Fonctionnels - Accès sans clé,Intérieurs - Bluetooth,Intérieurs - Volant multi-fonctions,Motorisation - Puissance fiscale,Intérieurs - Volant chauffant,Sécurité - Pneumatiques runflat,Fonctionnels - Bouton Start & Stop,Fonctionnels - Conduite semi-autonome,Fonctionnels - Fermeture centralisée,Fonctionnels - Détecteur de pluie,Intérieurs - Palettes au volant,Intérieurs - Vitres teintées,Intérieurs - Affichage tête haute,Extérieurs - Antibrouillards
https://www.automobile.tn/fr/occasion/honda/city/120398,71500.0,No,Yes,No,Yes,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,City,Traction,Essence,22.11.2025,No,No,No,No,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Traction,6 cv,No,09.2024,No,No,Yes,Yes,No,Tissu,No,No,No,Automatique,Kasserine,5,No,No,No,No,No,No,No,No,Yes,VII Phase 2 12/2023 - Aujourd'hui,Gris Shark,No,No,Berline,Yes,No,Automatique,Honda,Yes,Yes,12 900 km,Yes,1498 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,6 cv,No,No,Yes,No,Yes,No,Yes,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/208/119793,29800.0,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,208,Traction,Essence,22.11.2025,Yes,Yes,Yes,Yes,No,1ère main,Yes,Yes,No,Gris,Yes,No,No,Yes,Traction,5 cv,No,01.2018,Yes,No,Yes,Yes,Yes,Tissu,82 ch dyn,No,No,Manuelle,Bizerte,5,No,No,Yes,Yes,1.2 VTi 12V,No,Yes,Yes,Yes,I Phase 2 5 Portes 04/2015 - 10/2019,Gris Shark,Yes,No,Citadine,Yes,No,Manuelle,Peugeot,Yes,Yes,80 000 km,Yes,1199 cm³,No,No,Yes,Très bon,No,Yes,Yes,5 cv,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/seat/ibiza/120649,52000.0,No,Yes,No,Yes,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Citadine,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Ibiza,Traction,Essence,22.11.2025,No,No,Yes,Yes,Yes,1ère main,No,Yes,Yes,Gris,Yes,No,No,Yes,Traction,4 cv,No,03.2020,Yes,Yes,No,Yes,No,Tissu,75 ch dyn,No,No,Manuelle,Sfax,5,No,No,No,Yes,1.0 i 12V,No,No,Yes,Yes,V 02/2017 - 06/2021,Blanc,Yes,No,Citadine,No,No,Manuelle,Seat,No,Yes,145 000 km,Yes,999 cm³,No,No,No,Très bon,No,Yes,Yes,4 cv,No,No,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/peugeot/2008/118019,62000.0,No,Yes,Yes,Yes,5,No,Yes,No,No,Yes,No,Yes,No,SUV,No,Essence,No,No,Yes,Yes,No,Yes,2008,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Traction,7 cv,No,12.2020,No,No,No,Yes,No,Tissu,130 ch dyn,No,No,Automatique,Sfax,5,No,No,No,Yes,1.2 THP Puretech 12V EAT6 S&S,Yes,No,Yes,Yes,II (P24E) 5HB 02/2020 - 08/2023,Gris Shark,No,No,SUV,Yes,No,Automatique,Peugeot,No,No,126 000 km,Yes,1199 cm³,No,No,No,Très bon,Yes,Yes,Yes,7 cv,No,No,Yes,No,Yes,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/volkswagen/jetta/120647,30000.0,No,No,Yes,No,5,No,Yes,No,No,No,No,No,No,Berline,No,Essence,No,No,No,Yes,No,No,Jetta,Traction,Essence,22.11.2025,No,No,No,No,No,2ème main,No,Yes,No,Beige,Yes,No,No,No,Traction,7 cv,No,04.2010,No,No,No,Yes,No,Similicuir,102 ch dyn,No,No,Manuelle,Ariana,5,No,No,No,No,1.6 i,No,No,Yes,No,III Phase 2 (1K2) 07/2008 - 10/2010,Noir,No,No,Berline,Yes,No,Manuelle,Volkswagen,No,Yes,300 000 km,No,1600 cm³,No,No,No,Très bon,No,No,No,7 cv,No,No,No,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/toyota/agya/120646,33000.0,No,Yes,No,No,5,No,Yes,Yes,No,Yes,No,No,Yes,Citadine,No,Essence,No,No,Yes,Yes,No,Yes,Agya,Traction,Essence,21.11.2025,No,No,No,No,No,1ère main,Yes,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,10.2022,No,No,No,No,No,Tissu,65 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,Yes,No,1.0 L,No,No,No,Yes,02/2021 - 12/2023,Orange,No,No,Citadine,No,No,Manuelle,Toyota,No,No,32 000 km,No,998 cm³,No,No,No,Très bon,No,Yes,No,4 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/3008/119350,1111.0,Yes,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Diesel,Yes,Yes,Yes,Yes,Yes,Yes,3008,Traction,Diesel,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Gris,Yes,No,Yes,Yes,Traction,12 cv,Yes,10.2021,Yes,Yes,Yes,Yes,Yes,Tissu,130 ch dyn,Yes,Yes,Manuelle,Sousse,5,Yes,Yes,Yes,Yes,1.5 BlueHDi S&S,Yes,Yes,Yes,Yes,II Phase 2 01/2021 - Aujourd'hui,Autre,Yes,Yes,SUV,Yes,No,Manuelle,Peugeot,Yes,Yes,100 000 km,Yes,cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,12 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/117335,112000.0,No,No,Yes,Yes,5,Yes,Yes,Yes,No,Yes,No,No,No,Berline,Yes,Essence,No,No,Yes,Yes,No,Yes,Classe C,Propulsion,Essence,21.11.2025,Yes,No,Yes,No,No,2ème main,No,No,Yes,Marron,Yes,No,Yes,No,Propulsion,8 cv,No,08.2018,No,Yes,No,No,Yes,Cuir intégral,156 ch dyn,Yes,No,Automatique,Ariana,5,No,No,Yes,No,180 1.6 i 16V 9G-TRONIC,No,Yes,Yes,Yes,(205) Berline Phase 1 03/2014 - 09/2018,Noir,No,No,Berline,Yes,No,Automatique,Mercedes-Benz,No,Yes,79 000 km,No,1600 cm³,Yes,No,Yes,Très bon,No,Yes,Yes,8 cv,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No
https://www.automobile.tn/fr/occasion/audi/q8-e-tron/117986,185000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Electrique,No,No,No,No,No,No,Q8 E-tron,Intégrale,Electrique,21.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Intégrale,12 cv,No,01.2023,No,No,No,No,No,Cuir partiel,No,No,No,Automatique,Nabeul,5,No,No,No,No,No,No,No,No,No,No,Noir,No,No,SUV,No,No,Automatique,Audi,No,No,26 000 km,No,No,No,No,No,Très bon,No,No,No,12 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/118350,185000.0,No,No,No,No,5,No,No,No,Yes,No,No,No,No,Berline,Yes,Hybride rechargeable essence,No,No,No,No,No,No,Classe E,Intégrale,Hybride rechargeable essence,21.11.2025,No,Yes,No,No,No,1ère main,No,No,No,Noir,No,320 ch dyn,No,No,Intégrale,11 cv,No,02.2021,Yes,Yes,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,No,No,No,No,(213) Phase 2 Berline 07/2020 - 12/2022,Noir,No,No,Berline,No,211 ch dyn,Automatique,Mercedes-Benz,No,No,90 000 km,No,1991 cm³,No,No,Yes,Très bon,No,No,No,11 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/5008/120248,125900.0,No,No,Yes,Yes,5,No,No,Yes,No,Yes,Yes,Yes,No,SUV,No,Diesel,Yes,Yes,Yes,Yes,No,Yes,5008,Traction,Diesel,21.11.2025,No,Yes,Yes,Yes,No,1ère main,Yes,Yes,Yes,Gris,Yes,No,No,Yes,Traction,7 cv,No,06.2021,No,Yes,Yes,Yes,Yes,Cuir partiel,130 ch dyn,No,Yes,Automatique,Bizerte,7,No,No,Yes,Yes,1.5 BlueHDi EAT8 S&S,No,Yes,Yes,Yes,II Phase 2 (P87) 09/2020 - Aujourd'hui,Bleu,Yes,Yes,SUV,Yes,No,Automatique,Peugeot,No,Yes,152 000 km,Yes,1499 cm³,No,Yes,Yes,Très bon,Yes,Yes,Yes,7 cv,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/bmw/serie-7/120403,310000.0,Yes,Yes,Yes,Yes,4,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Berline,Yes,Essence,Yes,No,Yes,Yes,Yes,Yes,Série 7,Propulsion,Essence,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Marron,Yes,No,Yes,Yes,Propulsion,15 cv,Yes,10.2021,Yes,Yes,Yes,Yes,Yes,Cuir intégral,265 ch dyn,Yes,Yes,Automatique,Tunis,5,Yes,Yes,Yes,Yes,730Li 2.0 i 265 Berline 16V Automatic,No,No,Yes,Yes,(G11/G12 LCI) Limousine 03/2019 - Aujourd'hui,Noir,Yes,Yes,Berline,Yes,No,Automatique,BMW,Yes,Yes,120 000 km,Yes,1998 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,15 cv,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/chery/arrizo-5/120645,50500.0,No,No,No,Yes,5,No,No,No,No,Yes,No,Yes,Yes,Berline,No,Essence,Yes,No,Yes,No,No,Yes,Arrizo 5,Propulsion,Essence,21.11.2025,Yes,No,No,No,Yes,1ère main,Yes,Yes,No,Noir,Yes,No,No,Yes,Propulsion,7 cv,No,05.2024,No,No,No,No,Yes,Similicuir,115 ch dyn,No,No,Manuelle,Ariana,5,No,No,Yes,Yes,1.5 L BVM,Yes,No,Yes,No,01/2024 - Aujourd'hui,Gris anthracite,No,No,Berline,Yes,No,Manuelle,Chery,Yes,Yes,22 000 km,No,1500 cm³,No,No,Yes,Très bon,No,Yes,No,7 cv,No,No,No,No,No,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/rio-5p/119292,70000.0,No,No,Yes,Yes,5,No,No,No,No,Yes,Yes,Yes,No,Citadine,No,Essence,No,Yes,Yes,Yes,No,Yes,Rio 5p,Traction,Essence,21.11.2025,No,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Gris,Yes,No,No,Yes,Traction,6 cv,No,09.2022,No,Yes,Yes,Yes,No,Tissu,100 ch dyn,No,Yes,Automatique,Monastir,5,Yes,No,No,Yes,1.4 L,No,No,Yes,Yes,IV Phase 2 09/2020 - Aujourd'hui,Blanc,Yes,Yes,Citadine,No,No,Automatique,KIA,No,No,85 000 km,Yes,1368 cm³,No,No,Yes,Très bon,No,Yes,No,6 cv,No,Yes,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/chevrolet/captiva/119287,70000.0,No,No,No,Yes,5,No,No,No,No,Yes,No,Yes,No,SUV,No,Essence,Yes,No,Yes,Yes,No,Yes,Captiva,Traction,Essence,21.11.2025,Yes,No,No,No,No,1ère main,Yes,Yes,Yes,Gris,Yes,No,No,No,Traction,9 cv,No,04.2022,Yes,No,Yes,Yes,No,Tissu,147 ch dyn,No,No,Automatique,Monastir,7,No,No,No,No,1.5 Turbo CVT,No,No,Yes,Yes,01/2019 - 12/2024,Gris anthracite,No,No,SUV,Yes,No,Automatique,Chevrolet,Yes,Yes,140 000 km,Yes,1451 cm³,No,No,Yes,Très bon,Yes,Yes,No,9 cv,No,No,Yes,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/byd/sealion-7/119167,220000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Electrique,Yes,Yes,Yes,Yes,Yes,Yes,Sealion 7,Propulsion,Electrique,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,No,Yes,Yes,Propulsion,5 cv,Yes,09.2025,Yes,Yes,Yes,Yes,Yes,Cuir intégral,313 ch dyn,Yes,Yes,Automatique,Tunis,5,Yes,Yes,Yes,Yes,"82,5 kWh RWD",Yes,Yes,Yes,Yes,01/2025 - Aujourd'hui,Noir,Yes,Yes,SUV,Yes,No,Automatique,BYD,Yes,Yes,1 500 km,Yes,No,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,5 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/118602,310000.0,Yes,Yes,Yes,Yes,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Hybride léger essence,Yes,Yes,Yes,Yes,Yes,Yes,GLC Coupé,Intégrale,Hybride léger essence,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Rouge,Yes,No,No,Yes,Intégrale,11 cv,Yes,09.2024,Yes,Yes,Yes,Yes,Yes,Cuir intégral,No,Yes,Yes,Automatique,Tunis,5,No,Yes,Yes,Yes,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,Yes,Yes,Yes,Yes,(C254) Coupé 06/2022 - Aujourd'hui,Noir,Yes,Yes,SUV,Yes,204 ch dyn,Automatique,Mercedes-Benz,Yes,Yes,33 000 km,Yes,1999 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,11 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119842,152000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Berline,Yes,Diesel,Yes,Yes,Yes,Yes,Yes,Yes,Classe E,Intégrale,Diesel,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Marron,Yes,No,Yes,Yes,Intégrale,8 cv,Yes,01.2020,Yes,Yes,Yes,Yes,Yes,Similicuir,160 ch dyn,Yes,Yes,Automatique,Sousse,5,Yes,Yes,Yes,Yes,200 d 1.6 d 16V 9G-TRONIC,Yes,Yes,Yes,Yes,(213) Berline 01/2016 - 06/2020,Noir,Yes,Yes,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,110 000 km,Yes,1597 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,8 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/119129,379000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Hybride rechargeable essence,Yes,Yes,Yes,Yes,Yes,Yes,GLE Coupé,Intégrale,Hybride rechargeable essence,21.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,333 ch dyn,Yes,Yes,Intégrale,12 cv,Yes,01.2022,Yes,Yes,Yes,Yes,Yes,Cuir intégral,No,Yes,Yes,Automatique,Sousse,5,Yes,Yes,Yes,Yes,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC,Yes,Yes,Yes,Yes,(W167) Coupé 11/2019 - Aujourd'hui,Noir,Yes,Yes,SUV,Yes,211 ch dyn,Automatique,Mercedes-Benz,Yes,Yes,17 000 km,Yes,1991 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,12 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118210,112000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,Yes,No,Yes,Compacte,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Golf 8,Traction,Essence,21.11.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Traction,8 cv,No,01.2023,Yes,No,Yes,Yes,Yes,Tissu,150 ch dyn,No,Yes,Automatique,Ben Arous,5,No,No,Yes,No,1.4 L TSI,No,No,Yes,Yes,VIII Hatchback 07/2019 - Aujourd'hui,Gris argent,Yes,Yes,Compacte,No,No,Automatique,Volkswagen,No,Yes,42 000 km,Yes,1395 cm³,No,Yes,Yes,Très bon,Yes,Yes,Yes,8 cv,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
https://www.automobile.tn/fr/occasion/mahindra/kuv-100/119000,32000.0,No,Yes,No,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,SUV,No,Essence,Yes,No,Yes,Yes,No,Yes,KUV 100,Traction,Essence,21.11.2025,No,No,No,Yes,No,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Traction,5 cv,No,05.2019,No,No,No,Yes,No,Similicuir,82 ch dyn,No,No,Manuelle,Ariana,5,No,No,No,No,1.2 82cv,Yes,No,No,Yes,01/2016 - Aujourd'hui,Noir,No,No,SUV,No,No,Manuelle,Mahindra,Yes,No,57 300 km,Yes,1198 cm³,No,No,No,Normal,Yes,Yes,Yes,5 cv,No,No,Yes,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mini/3-portes/120180,30000.0,Yes,Yes,No,No,3,No,No,No,No,No,No,No,No,Citadine,Yes,Essence,No,No,Yes,Yes,No,No,3 portes,Traction,Essence,21.11.2025,No,No,No,No,No,2ème main,Yes,Yes,No,Noir,No,No,No,No,Traction,5 cv,No,08.2009,Yes,No,No,Yes,Yes,Tissu,95 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,One 1.4 i 16V 95cv,Yes,No,No,No,2 (R56) 11/2006 - 07/2010,Beige,No,No,Citadine,No,No,Manuelle,Mini,No,No,180 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/peugeot/3008/120643,34000.0,Yes,Yes,No,Yes,5,No,Yes,Yes,No,Yes,No,No,Yes,Monospace,No,Essence,Yes,No,Yes,Yes,No,Yes,3008,Traction,Essence,21.11.2025,Yes,No,No,Yes,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,7 cv,No,01.2012,No,No,No,Yes,No,Tissu,No,No,Yes,Manuelle,Sfax,5,No,No,No,Yes,No,Yes,No,Yes,No,I 03/2009 - 09/2013,Blanc,No,No,Monospace,Yes,No,Manuelle,Peugeot,Yes,Yes,168 000 km,No,1598 cm³,No,No,No,Très bon,No,Yes,No,7 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/peugeot/308/120642,35000.0,No,No,No,No,5,No,Yes,No,Yes,Yes,Yes,Yes,No,Compacte,Yes,Essence,No,No,Yes,Yes,No,No,308,Propulsion,Essence,21.11.2025,Yes,Yes,Yes,Yes,No,2ème main,Yes,Yes,No,Gris,Yes,No,No,No,Propulsion,5 cv,No,08.2016,No,No,No,No,No,Tissu,110 ch dyn,No,Yes,Manuelle,Ariana,5,No,No,Yes,Yes,1.2 e-THP Puretech 12V,Yes,No,Yes,No,II (T9) 07/2013 - 08/2017,Gris argent,No,No,Compacte,No,No,Manuelle,Peugeot,No,Yes,150 000 km,Yes,cm³,No,No,Yes,Très bon,No,Yes,No,5 cv,No,No,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/porsche/panamera/114893,190000.0,No,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Berline,No,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Panamera,Intégrale,Essence,21.11.2025,Yes,No,Yes,Yes,No,2ème main,Yes,Yes,Yes,Beige,Yes,No,Yes,Yes,Intégrale,30 cv,Yes,06.2010,Yes,Yes,No,Yes,Yes,Cuir intégral,400 ch dyn,Yes,Yes,Automatique,Tunis,4,Yes,Yes,Yes,Yes,4S 4.8 i V8 32V 4S PDK,No,Yes,Yes,Yes,Panamara 970 02/2009 - 06/2013,Marron,Yes,Yes,Berline,Yes,No,Automatique,Porsche,Yes,Yes,140 000 km,Yes,4806 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,30 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
https://www.automobile.tn/fr/occasion/ford/mustang/115457,175000.0,Yes,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Coupé,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Mustang,Propulsion,Essence,21.11.2025,Yes,Yes,Yes,Yes,Yes,2ème main,Yes,Yes,Yes,Rouge,Yes,No,Yes,Yes,Propulsion,19 cv,Yes,12.2018,Yes,Yes,Yes,Yes,Yes,Cuir intégral,314 ch dyn,Yes,Yes,Automatique,Tunis,4,Yes,Yes,Yes,Yes,2.3 Ti EcoBoost 16V,Yes,Yes,Yes,Yes,VI Coupé 05/2014 - Aujourd'hui,Rouge,Yes,Yes,Coupé,Yes,No,Automatique,Ford,Yes,Yes,60 000 km,Yes,2261 cm³,Yes,Yes,Yes,Normal,Yes,Yes,Yes,19 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e-coupe/87599,55000.0,Yes,Yes,Yes,Yes,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Coupé,Yes,Essence,No,No,Yes,Yes,No,Yes,Classe E coupé,Propulsion,Essence,21.11.2025,No,No,Yes,No,No,1ère main,Yes,Yes,Yes,Rouge,Yes,No,No,Yes,Propulsion,11 cv,No,12.2011,Yes,No,No,Yes,No,Cuir intégral,No,Yes,Yes,Automatique,Tunis,4,No,Yes,No,Yes,No,No,No,Yes,Yes,(207) Coupé 05/2009 - 12/2014,Gris anthracite,Yes,No,Coupé,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,60 000 km,Yes,899 cm³,Yes,No,No,Normal,No,Yes,Yes,11 cv,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/sportage/116445,110000.0,No,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Sportage,Intégrale,Essence,21.11.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Intégrale,11 cv,Yes,05.2019,Yes,Yes,Yes,Yes,Yes,Cuir intégral,177 ch dyn,Yes,Yes,Automatique,Zaghouan,5,Yes,No,No,Yes,1.6 T-GDi 16V 4x4 DCT7,No,Yes,Yes,Yes,IV Phase 2 07/2018 - 12/2021,Rouge,Yes,Yes,SUV,Yes,No,Automatique,KIA,Yes,Yes,62 000 km,Yes,1591 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,11 cv,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
https://www.automobile.tn/fr/occasion/volkswagen/polo/120640,44000.0,No,Yes,No,No,5,No,Yes,Yes,No,Yes,Yes,No,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Polo,Traction,Essence,21.11.2025,No,No,No,Yes,No,1ère main,Yes,Yes,No,Autre,Yes,No,No,Yes,Traction,4 cv,No,11.2018,No,No,No,No,No,Similicuir,75 ch dyn,No,Yes,Manuelle,Monastir,5,No,No,No,Yes,1.0 i 12V,No,No,No,No,VI 07/2017 - 06/2021,Gris argent,Yes,No,Citadine,No,No,Manuelle,Volkswagen,No,No,157 000 km,Yes,999 cm³,No,No,No,Très bon,No,Yes,Yes,4 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/120639,138000.0,No,No,Yes,Yes,4,No,No,Yes,No,Yes,Yes,Yes,No,Berline,Yes,Diesel,Yes,Yes,Yes,Yes,No,Yes,CLA,Traction,Diesel,21.11.2025,Yes,No,Yes,Yes,No,2ème main,No,Yes,Yes,Noir,Yes,No,No,Yes,Traction,8 cv,Yes,11.2019,No,Yes,Yes,Yes,Yes,Alcantara,116 ch dyn,Yes,No,Automatique,Sfax,5,No,No,Yes,Yes,180 d 1.5 d 8V 7G-DCT,Yes,No,Yes,Yes,II (118) Coupé 05/2019 - Aujourd'hui,Blanc,Yes,Yes,Berline,Yes,No,Automatique,Mercedes-Benz,No,Yes,96 100 km,Yes,cm³,Yes,No,Yes,Très bon,Yes,Yes,Yes,8 cv,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
